predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	0	[('usados', 0.01114565134048462), ('ampla', 0.01114565134048462), ('diferentes', 0.01114565134048462), ('ser', 0.01114565134048462), ('para', 0.011145591735839844)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.011334419250488281), ('mas', 0.01133430004119873), ('a', 0.01133430004119873), ('amamentar', 0.01133430004119873), ('oito', 0.01133430004119873)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('todos', 0.011145412921905518), ('temática', 0.011145412921905518), ('é', 0.011145353317260742), ('de', 0.011145353317260742), ('ação', 0.011145353317260742)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('mas', 0.01102900505065918), ('gravação', 0.011028945446014404), ('fear', 0.011028945446014404), ('loathing', 0.011028945446014404), ('que', 0.011028885841369629)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.011218726634979248), ('o', 0.011218726634979248), ('cabelo', 0.011218726634979248), ('mostra', 0.011218667030334473), ('cortando', 0.011218667030334473)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.01139301061630249), ('anne', 0.011392951011657715), ('trombino', 0.011392951011657715), ('como', 0.011392951011657715), ('muito', 0.01139289140701294)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('the', 0.011262655258178711), ('ii', 0.011262655258178711), ('em', 0.01126253604888916), ('árvore', 0.01126253604888916), ('luzes', 0.01126253604888916)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('in', 0.011160731315612793), ('my', 0.011160671710968018), ('rihanna', 0.011160552501678467), ('e', 0.011160552501678467), ('um', 0.011160492897033691)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('news', 0.011277079582214355), ('da', 0.01127701997756958), ('cantora', 0.01127701997756958), ('revigorou', 0.01127701997756958), ('o', 0.01127701997756958)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('o', 0.011247515678405762), ('foi', 0.011247456073760986), ('congresso', 0.011247456073760986), ('nº', 0.011247456073760986), ('pelo', 0.011247396469116211)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('contratar', 0.011232972145080566), ('removida', 0.011232972145080566), ('em', 0.011232972145080566), ('de', 0.011232912540435791), ('as', 0.011232912540435791)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('sido', 0.011233091354370117), ('a', 0.011232972145080566), ('retomadas', 0.011232972145080566), ('de', 0.011232912540435791), ('no', 0.011232912540435791)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.011306285858154297), ('césio', 0.011306285858154297), ('mineralizadas', 0.011306285858154297), ('por', 0.011306285858154297), ('este', 0.011306285858154297)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('economia', 0.011131465435028076), ('para', 0.01113128662109375), ('e', 0.01113128662109375), ('entre', 0.011131227016448975), ('mais', 0.0111311674118042)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('notícias', 0.011276602745056152), ('que', 0.011276602745056152), ('em', 0.011276543140411377), ('jornal', 0.011276543140411377), ('já', 0.011276543140411377)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('é', 0.011436104774475098), ('e', 0.011436045169830322), ('salmoura', 0.011435985565185547), ('dias', 0.011435985565185547), ('a', 0.011435925960540771)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.011218667030334473), ('ônibus', 0.011218667030334473), ('por', 0.011218667030334473), ('hertz', 0.011218667030334473), ('que', 0.011218607425689697)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('pode', 0.011334002017974854), ('falando', 0.011333942413330078), ('o', 0.011333882808685303), ('dá', 0.011333882808685303), ('mace', 0.011333882808685303)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('foi', 0.011393070220947266), ('nas', 0.01139301061630249), ('do', 0.01139301061630249), ('de', 0.01139301061630249), ('utilizado', 0.01139289140701294)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('pôde', 0.011203885078430176), ('sua', 0.0112038254737854), ('braugher', 0.011203765869140625), ('ator', 0.011203765869140625), ('série', 0.011203765869140625)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.011233508586883545), ('papel', 0.011233508586883545), ('iraci', 0.011233508586883545), ('na', 0.011233508586883545), ('a', 0.01123344898223877)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('ambi', 0.011029303073883057), ('base', 0.01102912425994873), ('pessoas', 0.01102912425994873), ('livro', 0.011029064655303955), ('adelaide', 0.011029064655303955)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('um', 0.01130610704421997), ('turbulência', 0.01130610704421997), ('democrático', 0.011306047439575195), ('momento', 0.01130598783493042), ('de', 0.01130598783493042)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('ou', 0.011377930641174316), ('do', 0.011377811431884766), ('de', 0.011377811431884766), ('mar', 0.011377811431884766), ('futuro', 0.01137775182723999)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('não', 0.011087536811828613), ('tem', 0.011087536811828613), ('de', 0.011087357997894287), ('banho', 0.011087357997894287), ('com', 0.011087357997894287)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('estão', 0.01132112741470337), ('condições', 0.01132112741470337), ('munique', 0.011321067810058594), ('conservados', 0.011321067810058594), ('rollkugel', 0.011321008205413818)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('dia', 0.011145830154418945), ('fruta', 0.01114577054977417), ('a', 0.011145710945129395), ('praticamente', 0.011145710945129395), ('um', 0.011145710945129395)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('menor', 0.011262238025665283), ('ar', 0.011262238025665283), ('comparação', 0.011262178421020508), ('ele', 0.011262178421020508), ('transporta', 0.011262178421020508)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('e', 0.011199533939361572), ('entre', 0.011199533939361572), ('vazio', 0.011199533939361572), ('lado', 0.011199533939361572), ('partes', 0.011199474334716797)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('atrações', 0.011369109153747559), ('de', 0.011369049549102783), ('este', 0.011368989944458008), ('locais', 0.011368989944458008), ('turistas', 0.011368930339813232)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.011242508888244629), ('enfrentando', 0.011242449283599854), ('e', 0.011242449283599854), ('para', 0.011242389678955078), ('foi', 0.011242389678955078)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('a', 0.011185526847839355), ('ele', 0.011185526847839355), ('novo', 0.01118546724319458), ('em', 0.01118534803390503), ('compensação', 0.01118534803390503)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('implorou', 0.011313080787658691), ('vezes', 0.011313080787658691), ('que', 0.011313021183013916), ('por', 0.01131296157836914), ('uma', 0.01131296157836914)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('este', 0.011284291744232178), ('odair', 0.011284232139587402), ('o', 0.011284232139587402), ('marcado', 0.011284172534942627), ('três', 0.011284172534942627)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('a', 0.011384010314941406), ('uma', 0.01138395071029663), ('mesma', 0.01138395071029663), ('telefunken', 0.011383891105651855), ('invenção', 0.011383891105651855)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('um', 0.011454105377197266), ('com', 0.01145404577255249), ('jogo', 0.01145404577255249), ('ser', 0.011453986167907715), ('fornecido', 0.011453986167907715)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('caverna', 0.011256396770477295), ('postojna', 0.011256396770477295), ('é', 0.01125633716583252), ('um', 0.01125633716583252), ('dos', 0.01125633716583252)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.011029362678527832), ('gilmour', 0.011029362678527832), ('dos', 0.011029362678527832), ('interpretou', 0.011029303073883057), ('remember', 0.011029303073883057)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('para', 0.011396944522857666), ('uma', 0.01139688491821289), ('provavelmente', 0.01139688491821289), ('desse', 0.01139688491821289), ('de', 0.011396825313568115)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('portugal', 0.01135486364364624), ('maio', 0.011354804039001465), ('legalização', 0.011354684829711914), ('casamento', 0.011354684829711914), ('pessoas', 0.011354684829711914)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('o', 0.011199653148651123), ('conventos', 0.011199593544006348), ('a', 0.011199593544006348), ('e', 0.011199533939361572), ('mosteiros', 0.011199533939361572)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('teria', 0.011313438415527344), ('para', 0.011313378810882568), ('jerusalém', 0.011313319206237793), ('que', 0.011313259601593018), ('expandido', 0.011313259601593018)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('também', 0.01109999418258667), ('antónia', 0.01109999418258667), ('surgia', 0.01109999418258667), ('dominante', 0.01109999418258667), ('na', 0.011099934577941895)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('fez', 0.011383056640625), ('ninguém', 0.011383056640625), ('juventus', 0.011382997035980225), ('uma', 0.011382997035980225), ('quis', 0.011382997035980225)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('pisos', 0.011299192905426025), ('os', 0.011299192905426025), ('e', 0.011299073696136475), ('são', 0.011299073696136475), ('vez', 0.011299073696136475)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('e', 0.011029660701751709), ('lacerda', 0.011029422283172607), ('estrelou', 0.011029362678527832), ('no', 0.011029362678527832), ('a', 0.011029362678527832)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('a', 0.011426031589508057), ('ao', 0.011425971984863281), ('da', 0.011425971984863281), ('em', 0.011425912380218506), ('nome', 0.01142585277557373)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('direito', 0.011383116245269775), ('se', 0.011383056640625), ('século', 0.011382877826690674), ('universidade', 0.011382877826690674), ('começou', 0.011382818222045898)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('do', 0.011085867881774902), ('tudo', 0.011085867881774902), ('a', 0.011085808277130127), ('em', 0.011085808277130127), ('ano', 0.011085808277130127)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('crescimento', 0.01122826337814331), ('polvilhado', 0.01122826337814331), ('fruta', 0.01122826337814331), ('de', 0.011228203773498535), ('da', 0.011228203773498535)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('maior', 0.01131296157836914), ('a', 0.01131284236907959), ('de', 0.01131284236907959), ('grandeza', 0.01131284236907959), ('na', 0.01131284236907959)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('também', 0.011481046676635742), ('ilhas', 0.011481046676635742), ('ilhotas', 0.011481046676635742), ('algumas', 0.011480987071990967), ('e', 0.011480867862701416)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('concebidas', 0.011313199996948242), ('visual', 0.011313140392303467), ('acessórios', 0.011313080787658691), ('as', 0.011313080787658691), ('de', 0.011313080787658691)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('gastronomique', 0.011467814445495605), ('larousse', 0.01146775484085083), ('origem', 0.01146775484085083), ('gaul', 0.01146775484085083), ('atribui', 0.01146763563156128)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('foi', 0.011270403861999512), ('de', 0.011270403861999512), ('sua', 0.011270344257354736), ('transmitir', 0.011270344257354736), ('como', 0.011270225048065186)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('como', 0.011043548583984375), ('pontas', 0.011043548583984375), ('longas', 0.011043548583984375), ('uma', 0.0110434889793396), ('e', 0.0110434889793396)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('trabalho', 0.011369109153747559), ('e', 0.011369109153747559), ('viajava', 0.011369049549102783), ('o', 0.011368989944458008), ('seu', 0.011368989944458008)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('lisboa', 0.011085927486419678), ('escola', 0.011085867881774902), ('faculdade', 0.011085867881774902), ('em', 0.011085808277130127), ('séculos', 0.011085808277130127)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('prefeito', 0.011313438415527344), ('de', 0.011313378810882568), ('cerimônia', 0.011313378810882568), ('reinauguração', 0.011313319206237793), ('eduardo', 0.011313319206237793)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('transformar', 0.011270761489868164), ('ouro', 0.011270701885223389), ('de', 0.011270582675933838), ('moleiro', 0.011270523071289062), ('valorizada', 0.011270523071289062)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.011392951011657715), ('válida', 0.011392951011657715), ('é', 0.01139289140701294), ('por', 0.01139289140701294), ('dias', 0.01139289140701294)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('duas', 0.011325955390930176), ('descartar', 0.0113258957862854), ('a', 0.0113258957862854), ('concordaram', 0.011325836181640625), ('ideia', 0.011325836181640625)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('como', 0.011259257793426514), ('pontas', 0.011259257793426514), ('longas', 0.011259198188781738), ('uma', 0.011259198188781738), ('encerado', 0.011259138584136963)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('macacão', 0.011204659938812256), ('por', 0.01120460033416748), ('suas', 0.01120460033416748), ('nas', 0.01120460033416748), ('de', 0.01120460033416748)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('eventos', 0.01102900505065918), ('conrad', 0.01102900505065918), ('depo', 0.01102900505065918), ('robert', 0.011028945446014404), ('um', 0.011028945446014404)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.011164307594299316), ('achebe', 0.01116412878036499), ('questionado', 0.01116412878036499), ('frequentemente', 0.01116412878036499), ('sobre', 0.01116412878036499)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('destaque', 0.011204838752746582), ('filme', 0.011204779148101807), ('de', 0.011204719543457031), ('melhor', 0.011204719543457031), ('estrangeiro', 0.011204719543457031)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('festa', 0.01124560832977295), ('vez', 0.011245548725128174), ('serem', 0.011245548725128174), ('várias', 0.011245548725128174), ('para', 0.011245429515838623)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('venceu', 0.011299669742584229), ('desempenhada', 0.011299669742584229), ('cuja', 0.011299610137939453), ('personagem', 0.011299610137939453), ('atriz', 0.011299610137939453)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('caminho', 0.011407136917114258), ('devese', 0.011406898498535156), ('de', 0.011406898498535156), ('sua', 0.01140683889389038), ('à', 0.01140683889389038)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('kuća', 0.011446356773376465), ('memorial', 0.01144629716873169), ('ficou', 0.011446237564086914), ('área', 0.011446177959442139), ('conhecida', 0.011446177959442139)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('carteiras', 0.011070191860198975), ('ladrão', 0.011070191860198975), ('a', 0.0110701322555542), ('irlandesa', 0.0110701322555542), ('mostrada', 0.0110701322555542)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('george', 0.01138007640838623), ('contados', 0.011380016803741455), ('imprensa', 0.01137995719909668), ('londres', 0.01137995719909668), ('século', 0.01137995719909668)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('contestam', 0.01121830940246582), ('atual', 0.011218249797821045), ('é', 0.011218249797821045), ('as', 0.011218249797821045), ('ser', 0.011218249797821045)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('sua', 0.011380016803741455), ('ser', 0.01137995719909668), ('também', 0.011379897594451904), ('uma', 0.011379897594451904), ('embora', 0.011379897594451904)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.011458039283752441), ('a', 0.011457979679107666), ('e', 0.011457979679107666), ('mistura', 0.01145792007446289), ('fantasia', 0.01145792007446289)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('am', 0.011540591716766357)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('e', 0.011256694793701172), ('funerário', 0.011256694793701172), ('lugar', 0.011256694793701172), ('descanso', 0.011256694793701172), ('sepultada', 0.011256635189056396)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('benjamin', 0.011411845684051514), ('datar', 0.011411726474761963), ('conceito', 0.011411726474761963), ('o', 0.011411726474761963), ('da', 0.011411726474761963)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('televisão', 0.011242270469665527), ('dos', 0.011242151260375977), ('com', 0.011242091655731201), ('minutos', 0.011242091655731201), ('após', 0.011242091655731201)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('que', 0.01121377944946289), ('engordassem', 0.01121377944946289), ('seis', 0.01121377944946289), ('dos', 0.01121377944946289), ('guerrero', 0.011213719844818115)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('invasão', 0.011029422283172607), ('lisboa', 0.011029362678527832), ('foi', 0.011029362678527832), ('da', 0.011029362678527832), ('armada', 0.011029362678527832)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('cobrem', 0.011114656925201416), ('em', 0.01111459732055664), ('campo', 0.01111459732055664), ('savana', 0.01111459732055664), ('médio', 0.01111459732055664)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('partir', 0.011185944080352783), ('greece', 0.011185944080352783), ('da', 0.011185884475708008), ('na', 0.011185884475708008), ('moscow', 0.011185884475708008)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('equipa', 0.011397838592529297), ('desafio', 0.011397719383239746), ('este', 0.01139765977859497), ('rezende', 0.01139765977859497), ('aceitou', 0.01139765977859497)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('pessoas', 0.01138395071029663), ('países', 0.011383891105651855), ('então', 0.011383771896362305), ('destino', 0.011383771896362305), ('alemanha', 0.011383771896362305)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('absorção', 0.011185944080352783), ('estudantes', 0.011185944080352783), ('por', 0.011185884475708008), ('munters', 0.011185884475708008), ('em', 0.011185884475708008)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('bogies', 0.011142849922180176), ('design', 0.011142849922180176), ('dois', 0.0111427903175354), ('pois', 0.0111427903175354), ('o', 0.0111427903175354)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('no', 0.011313199996948242), ('los', 0.011313140392303467), ('angeles', 0.011313140392303467), ('voou', 0.011313080787658691), ('centro', 0.011313080787658691)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('gado', 0.01102912425994873), ('nesse', 0.01102912425994873), ('para', 0.011029064655303955), ('os', 0.011029064655303955), ('tração', 0.011029064655303955)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('um', 0.011327385902404785), ('objeto', 0.01132732629776001), ('que', 0.011327266693115234), ('possam', 0.011327266693115234), ('a', 0.011327207088470459)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('em', 0.011227965354919434), ('era', 0.011227965354919434), ('mais', 0.011227965354919434), ('tendiam', 0.011227905750274658), ('batedores', 0.011227905750274658)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('ao', 0.011383593082427979), ('fiel', 0.011383533477783203), ('à', 0.011383533477783203), ('promessa', 0.011383533477783203), ('e', 0.011383533477783203)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('ruins', 0.011397242546081543), ('mas', 0.011397242546081543), ('nenhuma', 0.011397242546081543), ('na', 0.011397242546081543), ('atuação', 0.011397242546081543)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('deu', 0.011157035827636719), ('um', 0.011157035827636719), ('a', 0.011156976222991943), ('reformas', 0.011156916618347168), ('por', 0.011156916618347168)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('significa', 0.01102912425994873), ('suco', 0.01102912425994873), ('líquido', 0.01102912425994873), ('protoindoeuropeia', 0.01102912425994873), ('yeue', 0.01102912425994873)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('uso', 0.01104360818862915), ('significado', 0.01104360818862915), ('frutas', 0.01104360818862915), ('século', 0.01104360818862915), ('eclesiástico', 0.011043548583984375)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.01134103536605835), ('seja', 0.011340975761413574), ('vertical', 0.011340975761413574), ('do', 0.011340975761413574), ('fliperama', 0.011340916156768799)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('a', 0.011100590229034424), ('de', 0.011100530624389648), ('abordagem', 0.011100530624389648), ('gabinete', 0.011100530624389648), ('no', 0.011100530624389648)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('por', 0.01111459732055664), ('mouse', 0.011114537715911865), ('oferecer', 0.011114537715911865), ('arranjos', 0.011114537715911865), ('superfície', 0.011114537715911865)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('estação', 0.011493802070617676), ('postura', 0.011493682861328125), ('na', 0.011493682861328125), ('trabalho', 0.011493682861328125), ('de', 0.011493563652038574)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('um', 0.011412441730499268), ('de', 0.011412382125854492), ('do', 0.011412382125854492), ('autocontido', 0.011412322521209717), ('compressor', 0.011412322521209717)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('comercialmente', 0.011157095432281494), ('a', 0.011157095432281494), ('refrigeradores', 0.011157095432281494), ('massa', 0.011157095432281494), ('inventado', 0.011157035827636719)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('e', 0.011284708976745605), ('dois', 0.011284589767456055), ('seguintes', 0.011284589767456055), ('cais', 0.011284589767456055), ('da', 0.011284589767456055)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('porfírio', 0.011156857013702393), ('pardal', 0.011156857013702393), ('na', 0.011156857013702393), ('em', 0.011156797409057617), ('de', 0.011156797409057617)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('grelo', 0.011241793632507324), ('uma', 0.011241793632507324), ('lã', 0.011241793632507324), ('com', 0.011241793632507324), ('na', 0.011241793632507324)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
